II,M,1875
II,M,1850
III,F,2381
II,M,1660
I,F,998
III,F,2028
III,M,1969
II,M,1345
I,M,776
III,M,1982
II,F,1108
I,F,627
II,M,1316
III,F,2535
I,F,1057
II,F,1431
II,F,1462
I,F,735
I,F,715
I,F,764
I,M,533
III,F,2434
I,F,673
I,M,586
I,F,906
III,F,2581
II,M,1865
I,M,676
I,M,945
I,M,967
III,F,2277
I,F,680
I,M,689
I,F,1066
I,F,852
I,F,585
II,F,1644
I,F,548
II,F,1265
II,M,1983
II,M,999
I,F,1093
I,F,597
I,M,505
I,F,668
II,M,1926
II,M,961
III,M,2604
II,F,1356
I,F,860
I,M,729
I,F,1080
II,F,1081
II,M,1301
I,F,511
I,F,829
II,F,1729
II,M,1504
III,M,2123
III,M,2440
II,M,1786
II,F,1278
II,M,1934
III,M,1893
I,F,1077
I,M,624
II,F,1130
I,F,1041
III,M,2325
III,F,2119
I,M,594
I,F,766
III,M,2944
I,M,810
I,F,501
I,F,937
II,F,1814
III,M,2041
II,M,1352
III,F,2070
II,F,1527
I,M,1014
II,M,1166
I,F,1037
III,F,2797
I,M,594
III,F,2924
I,F,806
I,F,1028
III,F,2694
I,F,796
I,F,796
I,M,764
III,M,2351
III,M,2985
III,F,2651
II,M,1609
III,F,2530
II,M,1349
I,M,779
I,F,773
I,M,924
I,F,665
III,F,2572
III,M,1821
II,F,1568
I,F,710
II,M,1117
II,F,1740
II,M,1607
II,M,1636
II,F,1048
II,F,979
I,F,656
II,F,1422
II,M,1861
III,F,2192
II,M,1423
I,F,521
II,M,1118
III,M,2018
III,M,1852
II,F,1419
II,M,1448
II,M,1251
II,F,1177
I,M,1040
II,F,1914
III,M,2850
III,F,2910
II,M,1464
I,M,980
I,F,1000
III,M,2066
I,M,885
II,M,1754
I,F,757
I,F,772
III,F,2187
I,M,825
I,F,980
III,F,2768
III,M,2896
III,F,2096
I,F,917
II,M,1483
III,M,2550
I,M,886
III,F,2501
I,F,640
III,M,2741
II,F,1352
II,F,1687
III,F,2727
II,F,1021
II,M,1115
I,F,698
III,F,1917
I,M,617
II,M,973
I,F,505
II,F,987
II,M,1994
II,M,1391
I,M,795
I,M,944
I,M,775
I,F,980
III,M,2549
II,M,1799
II,M,1301
II,M,1951
III,F,2534
I,F,547
II,F,1389
I,F,1063
II,M,1552
III,F,2564
I,M,680
I,F,988
II,M,1048
II,F,1477
III,M,1828
I,M,569
III,F,2896
II,F,1608
II,F,1593
III,F,2370
I,F,667
II,F,1961
I,F,812
II,M,1696
I,F,697
III,F,1831
I,F,777
II,M,972
III,F,2413
III,F,2557
III,M,2543
I,F,899
I,F,912
I,F,983
II,F,1276
II,F,1518
III,M,2184
II,F,1543
II,M,1889
III,M,1833
II,M,1968
II,M,1557
III,M,2543
I,M,609
I,F,539
I,F,959
I,M,972
II,F,1530
III,F,2165
II,M,1864
II,M,1795
I,M,630
II,M,1230
II,F,1166
III,F,2707
II,F,993
III,F,1983
III,M,1921
II,F,1700
I,M,1079
II,M,1332
I,F,630
III,M,2839
I,M,1026
II,M,1752
I,M,774
II,M,1965
I,F,534
III,F,2123
III,F,2504
II,F,1308
III,F,2165
III,F,2317
II,M,1986
II,F,1705
III,F,2350
I,F,970
I,M,1029
II,F,1215
III,F,1847
III,F,2215
III,F,2217
II,F,1850
I,F,783
II,F,1042
II,M,1994
II,F,1700
II,M,1189
III,F,1894
III,M,2594
II,M,1491
II,M,1250
I,M,951
I,M,753
II,F,1082
I,F,985
II,M,1209
I,F,912
II,F,1446
I,F,527
III,M,2089
I,F,1040
III,F,2560
I,F,533
I,M,818
I,M,559
II,F,1998
III,M,2903
II,M,1017
II,F,1840
II,F,1058
II,M,1449
II,F,1429
II,M,1379
II,M,1967
III,F,2917
I,F,702
II,M,1341
I,F,822
II,F,941
I,F,1034
II,M,1312
II,M,1791
I,M,625
I,F,720
I,M,1023
I,M,1059
I,F,941
III,M,2156
II,F,1044
I,F,972
III,M,2865
III,F,2605
I,F,568
III,F,1834
I,F,585
III,F,2052
II,M,1039
II,F,1518
III,F,1931
III,M,2784
III,F,2325
II,F,1830
I,M,729
II,F,1337
I,F,599
III,M,2741
I,M,875
I,M,938
II,F,1802
III,F,1979
I,F,1012
II,M,1547
I,M,722
III,M,2361
II,F,1748
I,M,1033
II,F,996
I,M,685
I,M,772
II,M,1950
I,F,952
III,M,2095
I,M,1013
II,F,1742
I,F,660
I,M,696
III,F,2630
I,M,875
II,F,1748
II,M,1045
II,F,940
III,M,2261
I,F,716
II,M,1086
I,M,878
II,F,1929
I,M,653
I,F,732
II,F,1516
I,M,826
III,F,1875
III,M,1915
II,M,1633
I,M,735
I,F,1062
II,F,1442
I,F,783
II,F,1746
II,M,1615
II,F,1319
I,F,508
II,F,1063
I,M,699
II,F,1196
I,M,942
II,M,1613
I,M,565
II,F,1240
III,F,2143
I,M,793
I,F,996
I,M,1093
II,M,1529
I,M,733
I,M,663
I,F,997
II,M,1560
II,M,1592
I,F,1065
II,F,1772
I,M,944
III,F,2432
I,F,907
III,F,2432
III,F,2942
III,F,2758
I,M,998
I,F,534
II,M,1337
II,F,1254
I,F,1100
I,F,776
II,M,1276
II,F,1393
I,M,518
II,F,1556
I,F,763
I,F,996
I,F,962
III,M,1868
III,F,2034
II,M,1128
I,F,848
II,M,1963
III,M,2475
II,F,1462
I,M,1012
I,M,911
III,M,1858
I,M,986
III,M,2153
II,F,1057
I,M,877
II,M,1446
I,M,501
III,F,2435
III,M,2408
III,M,2533
II,M,1784
II,M,1032
II,M,996
II,M,956
II,F,1379
I,F,1023
III,M,2314
III,M,2007
II,M,1648
II,F,1302
II,F,1738
III,F,2659
III,M,2834
II,M,1232
I,F,606
I,F,704
II,F,1551
I,M,736
III,F,2779
I,M,895
III,M,2580
II,M,1587
II,F,1797
I,M,584
I,M,1060
III,M,2426
I,M,1033
I,M,1039
I,F,541
I,M,594
I,M,668
I,F,504
I,F,971
II,F,1412
I,M,558
II,F,1259
II,F,1580
II,F,1075
I,M,975
III,F,2085
II,M,1504
I,F,741
I,M,829
II,F,1864
II,F,1184
II,F,1875
III,M,2707
I,M,501
I,F,591
II,F,1193
I,M,995
III,M,2635
I,F,568
I,M,649
I,M,946
I,M,771
I,F,571
II,M,1721
II,F,1611
I,F,605
II,M,1379
I,F,695
I,F,967
II,F,1365
II,M,1614
I,M,992
III,M,2898
II,M,1796
II,F,1059
II,F,1349
II,F,1658
II,F,1684
I,F,884
II,M,945
I,F,759
II,M,1876
II,F,1288
III,M,2467
I,M,526
II,F,1396
I,F,741
III,M,2168
I,M,723
III,F,2136
I,F,895
II,F,1432
III,M,2459
I,M,563
I,F,896
II,F,963
III,M,2708
I,F,548
II,M,1415
III,F,2780
I,F,519
II,M,1138
III,M,2232
III,M,2035
I,F,935
I,M,628
III,M,2216
II,F,1980
II,F,991
I,M,532
I,F,529
I,F,958
I,M,1018
I,F,938
